Record ID,Entered name,Entered name author,Current name,Current name author,Current name TVK,Common name,Species notes,Site notes,Locality,Vice county,Country,Grid ref.,Lon,Lat,Altitude,Date,Date Start,Date End,Substrate,Substrate Qualifier,Other Substrate,FRDBI no,Literature,Other Literature,Source,Morph,NCC Ecosystem,Associations,VCname (Ent),VCnum (Ent),County,Certainty,Abundance,Licence,Start Year,End Year
9171703,Suillus laricinus,(Berk.) Kuntze,Suillus viscidus,(L.) Roussel,NHMSYS0001499288,Sticky Bolete,,,New Fancy View,West Gloucestershire,England,SO6209,-2.545,51.783,150,22/10/2011,22/10/2011,22/10/2011,soil,,,1891230,,,,,A11 Broad-leaved woodland,Larch (Larix),"Gloucestershire, West",34,,Certain,,,2011,2011
9196147,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Laymoor Quag,West Gloucestershire,England,SO6414,-2.517,51.828,140,7/8/2010,7/8/2010,7/8/2010,soil,,,1711112,,,,,A13 Mixed woodland,Corsican Pine (Pinus nigra subsp. laricio),"Gloucestershire, West",34,,Certain,,,2010,2010
9196155,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Ruardean Woodside,West Gloucestershire,England,SO6216,-2.546,51.846,230,16/10/2010,16/10/2010,16/10/2010,soil,litter,,1711116,,,,,A13 Mixed woodland,Gymnospermae,"Gloucestershire, West",34,,Certain,,,2010,2010
9220417,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Coalway,West Gloucestershire,England,SO5910,-2.589,51.792,225,25/9/1999,25/9/1999,25/9/1999,soil,,,1886931,,,,,J12 Amenity grassland,Gymnospermae,"Gloucestershire, West",34,,Certain,,,1999,1999
9241855,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Ruardean Woodside,West Gloucestershire,England,SO6216,-2.546,51.846,230,21/9/2013,21/9/2013,21/9/2013,soil,litter,,1893963,,,,,A13 Mixed woodland,Pine (Pinus),"Gloucestershire, West",34,,Certain,,,2013,2013
9252117,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Wench Ford,West Gloucestershire,England,SO6508,-2.501,51.774,75,21/10/2001,21/10/2001,21/10/2001,leaf,litter,,1545469,,,,,A11 Broad-leaved woodland,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,2001,2001
9252125,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,May Hill,Herefordshire | West Gloucestershire,England,SO6921,-2.445,51.891,280,25/8/2001,25/8/2001,25/8/2001,leaf,litter,,1545473,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,2001,2001
9253307,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Ruardean Woodside,West Gloucestershire,England,SO6216,-2.546,51.846,230,14/10/2006,14/10/2006,14/10/2006,soil,litter,,1545431,,,,,A13 Mixed woodland,Gymnospermae,"Gloucestershire, West",34,,Certain,,,2006,2006
9253349,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,New Beechenhurst Inclosure,West Gloucestershire,England,SO6112,-2.56,51.81,130,26/10/1991,26/10/1991,26/10/1991,leaf,litter,,1545434,,,,,A132 Mixed plantation,Gymnospermae,"Gloucestershire, West",34,,Certain,,,1991,1991
9253353,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Laymoor Quag,West Gloucestershire,England,SO6414,-2.517,51.828,140,18/11/1990,18/11/1990,18/11/1990,leaf,litter,,1545465,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1990,1990
9253359,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Northern Coal Depot,West Gloucestershire,England,SO6315,-2.531,51.837,180,8/11/1986,8/11/1986,8/11/1986,soil,litter,,1545457,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1986,1986
9253361,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Northern Coal Depot,West Gloucestershire,England,SO6315,-2.531,51.837,180,10/11/1990,10/11/1990,10/11/1990,leaf,litter,,1545458,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1990,1990
9253376,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Laymoor Quag,West Gloucestershire,England,SO6414,-2.517,51.828,140,11/9/1993,11/9/1993,11/9/1993,leaf,litter,,1545466,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1993,1993
9253382,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Serridge Inclosure,West Gloucestershire,England,SO6114,-2.56,51.828,150,6/9/1997,6/9/1997,6/9/1997,leaf,litter,,1545435,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1997,1997
9253384,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Serridge Inclosure,West Gloucestershire,England,SO6114,-2.56,51.828,150,27/8/1989,27/8/1989,27/8/1989,leaf,litter,,1545436,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1989,1989
9253386,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Serridge Inclosure,West Gloucestershire,England,SO6114,-2.56,51.828,150,6/9/1997,6/9/1997,6/9/1997,leaf,litter,,1545437,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1997,1997
9253393,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,New Fancy View,West Gloucestershire,England,SO6209,-2.545,51.783,150,3/11/1996,3/11/1996,3/11/1996,soil,,,1545441,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1996,1996
9253416,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,The Patches,West Gloucestershire,England,SO6308,-2.53,51.774,100,16/9/1987,16/9/1987,16/9/1987,leaf,litter,,1545452,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1987,1987
9253418,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,New Fancy View,West Gloucestershire,England,SO6209,-2.545,51.783,150,1/8/1992,1/8/1992,1/8/1992,leaf,litter,,1545442,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1992,1992
9260720,Suillus cavipes,(Klotzsch) A.H. Sm. & Thiers,Suillus cavipes,(Klotzsch) A.H. Sm. & Thiers,NHMSYS0001499272,Hollow Bolete,,,Symonds Yat,Herefordshire | West Gloucestershire,England,SO5615,-2.633,51.836,120,18/11/2017,18/11/2017,18/11/2017,soil,litter,,,,,,,A13 Mixed woodland,,"Gloucestershire, West",34,,Certain,,,2017,2017
9252115,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Viney Hill,West Gloucestershire,England,SO6506,-2.501,51.756,140,30/10/1986,30/10/1986,30/10/1986,soil,litter,,1545468,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1986,1986
9330519,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Poors Allotment,West Gloucestershire,England,ST5599,-2.645,51.692,,5/9/1977,5/9/1977,5/9/1977,,,,137481,,,,,,,"Gloucestershire, West",34,,Certain,,,1977,1977
9339504,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Liphook,North Hampshire | West Sussex,England,SU824298,-0.825,51.062,,01/01/1990 to 31/12/1990,1/1/1990,31/12/1990,,,,214165,,,,,,Scots Pine (Pinus sylvestris),"Hampshire, North",12,,Certain,,,1990,1990
9372137,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Oxshott: Oxshott Common,Surrey,England,TQ1361,-0.372,51.341,,12/10/1959,12/10/1959,12/10/1959,,,,202936,,,,,,,Surrey,17,,Certain,,,1959,1959
9485759,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,,West Inverness-shire,Scotland,NM6460,-5.846,56.677,,9/10/1984,9/10/1984,9/10/1984,,,,12855,,,,,,Pine (Pinus),"Inverness-shire, West",97,,Certain,,,1984,1984
9514925,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Blackwood of Rannoch,Mid Perthshire,Scotland,NN55,-4.367,56.664,,10/8/2010,10/8/2010,10/8/2010,,,grass/moss,2003486,,,,,A12 Coniferous woodland,Scots Pine (Pinus sylvestris),"Perthshire, Mid",88,,Certain,,,2010,2010
9527982,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Gwydir Forest,Caernarvonshire,Wales,SH7958,-3.802,53.11,,13/9/1988,13/9/1988,13/9/1988,,,,9339,,,,,,,Caernarvonshire,49,,Certain,,,1988,1988
9527983,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Llyn-y-parc,Caernarvonshire,Wales,SH7958,-3.802,53.11,,13/9/1988,13/9/1988,13/9/1988,,,,9340,,,,,,Pine (Pinus),Caernarvonshire,49,,Certain,,,1988,1988
9531134,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Dolbadarn,Caernarvonshire,Wales,SH5859,-4.116,53.114,,4/9/1989,4/9/1989,4/9/1989,soil,,,11847,,,,,A13 Mixed woodland,Norway Spruce (Picea abies),Caernarvonshire,49,,Certain,,,1989,1989
9534093,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Margam Country Park,Glamorganshire,Wales,ST19317474,-3.163,51.466,,28/11/2015,28/11/2015,28/11/2015,soil,,,2019396,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),Glamorgan,41,,Certain,,,2015,2015
9544290,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Lael Forest,West Ross,Scotland,NH1980,-5.037,57.778,,24/8/2014,24/8/2014,24/8/2014,soil,,,2007098,,,,,A3 Parkland & scattered trees,Pine (Pinus),"Ross, West",105,,Certain,,,2014,2014
9544856,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Srathain Garden,West Ross,Scotland,NH1297,-5.168,57.927,,25/8/2014,25/8/2014,25/8/2014,,,,2007994,,,,,A3 Parkland & scattered trees,Scots Pine (Pinus sylvestris),"Ross, West",105,,Certain,,,2014,2014
9545418,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Corrieshalloch Gorge,West Ross,Scotland,NH2077,-5.018,57.751,,24/8/2014,24/8/2014,24/8/2014,soil,,,2007657,,,,,A13 Mixed woodland,Pine (Pinus),"Ross, West",105,,Certain,,,2014,2014
9574672,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Cliburn Moss,Westmorland,England,NY5725,-2.66,54.623,,29/9/1995,29/9/1995,29/9/1995,soil,,,79212,,,,,A12 Coniferous woodland,Scots Pine (Pinus sylvestris),Westmorland with North Lancashire,69,,Certain,,,1995,1995
9629720,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Lael Forest Garden,West Ross,Scotland,NH1980,-5.037,57.778,,27/8/1994,27/8/1994,27/8/1994,leaf,litter,,48302,,,,,A3 Parkland & scattered trees,Pine (Pinus),"Ross, West",105,,Certain,,,1994,1994
9645382,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Corrieshalloch NNR,West Ross,Scotland,NH2077,-5.018,57.751,,27/8/1994,27/8/1994,27/8/1994,soil,,,48389,,,,,A13 Mixed woodland,Conifer (Pinophyta),"Ross, West",105,,Certain,,,1994,1994
9647195,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,New county record,,Kilkenny Castle,Kilkenny,Eire,S5155,-7.24,52.649,,17/9/1989,17/9/1989,17/9/1989,leaf,litter,,33368,,,,,A3 Parkland & scattered trees,Pine (Pinus),Kilkenny,H11,,Certain,,,1989,1989
9654274,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Button Oak - Wyre Forest,Shropshire,England,SO7477,-2.376,52.395,40,14/10/1998,14/10/1998,14/10/1998,soil,,,442293,,,,,A11 Broad-leaved woodland,Larch (Larix),Shropshire (Salop),40,,Certain,,,1998,1998
9681188,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Stockhill,North Somerset,England,ST550515,-2.646,51.261,260,27/9/1991,27/9/1991,27/9/1991,soil,,,553122,,,,,A13 Mixed woodland,,"Somerset, North",6,,Certain,,,1991,1991
9700207,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Stockhill,North Somerset,England,ST550515,-2.646,51.261,260,19/10/2003,19/10/2003,19/10/2003,soil,,,640002,,,,,A13 Mixed woodland,,"Somerset, North",6,,Certain,,,2003,2003
9718115,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Puttenham Common,Surrey,England,SU9045,-0.706,51.202,,13/10/2018,13/10/2018,13/10/2018,soil,coniferous; sandy,,,,,,,,Scots Pine (Pinus sylvestris),Surrey,,Surrey,Certain,Widespread,,2018,2018
9732453,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,Above Dead End Road,,Forest of Wyre,Shropshire | Worcestershire,England,SO7576,-2.361,52.386,,13/11/2004,13/11/2004,13/11/2004,leaf,litter,,1194689,,,,,A122 Coniferous plantation,Scots Pine (Pinus sylvestris),Shropshire (Salop),40,,Certain,,,2004,2004
10167626,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Haughmond Hill,Shropshire,England,SJ5414,-2.675,52.726,,24/10/1995,24/10/1995,24/10/1995,,,,1184000,,,,,A11 Broad-leaved woodland,,Shropshire (Salop),40,,Certain,,,1995,1995
10299542,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Mays Wood,Warwickshire,England,SP1464,-1.789,52.278,,9/11/1973,9/11/1973,9/11/1973,,,,1443311,,,,,,,Warwickshire,38,,Certain,,,1973,1973
10299543,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Mays Wood,Warwickshire,England,SP1464,-1.789,52.278,,4/10/1970,4/10/1970,4/10/1970,,,,1443312,,,,,,,Warwickshire,38,,Certain,,,1970,1970
10299546,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Close Wood,Warwickshire,England,SP2584,-1.626,52.458,,12/9/1968,12/9/1968,12/9/1968,,,,1443315,,,,,,,Warwickshire,38,,Certain,,,1968,1968
10319650,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Oakley Wood,Warwickshire,England,SP3059,-1.555,52.233,,29/10/2006,29/10/2006,29/10/2006,soil,,,1425394,,,,,,Scots Pine (Pinus sylvestris),Warwickshire,38,,Certain,,,2006,2006
10326140,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Tile Hill Wood,Warwickshire,England,SP2878,-1.583,52.404,,30/10/1983,30/10/1983,30/10/1983,,,,888356,,,,,,,Warwickshire,38,,Certain,,,1983,1983
10334758,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Hay Wood,Warwickshire,England,SP2171,-1.686,52.341,,18/9/1983,18/9/1983,18/9/1983,,,,698917,,,,,,,Warwickshire,38,,Certain,,,1983,1983
10356636,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Edgbaston Nature Reserve,Warwickshire,England,SP0584,-1.92,52.458,130,15/10/1990,15/10/1990,15/10/1990,,,,594944,,,,,,,Warwickshire,38,,Certain,,,1990,1990
10595714,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Moccas Park NNR,Herefordshire,England,SO3442,-2.957,52.077,70,29/9/2007,29/9/2007,29/9/2007,soil,,,1349299,,,,T,A3 Parkland & scattered trees,Larch (Larix),Herefordshire,36,,Certain,,,2007,2007
10606536,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Downton Gorge NNR,Herefordshire,England,SO4474,-2.817,52.366,,9/9/2015,9/9/2015,9/9/2015,soil,,,2064486,,,,,,Spruce (Picea),Herefordshire,36,,Certain,,,2015,2015
10647313,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Fishpool Valley,Herefordshire,England,SO4565,-2.8,52.285,150,4/10/2000,4/10/2000,4/10/2000,soil,,,1631515,,,,,A11 Broad-leaved woodland,Scots Pine (Pinus sylvestris),Herefordshire,36,,Certain,,,2000,2000
10658706,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Dinmore Hill,Herefordshire,England,SO5051,-2.725,52.16,150,15/10/1977,15/10/1977,15/10/1977,,,,334314,,,,,A132 Mixed plantation,,Herefordshire,36,,Certain,,,1977,1977
10659637,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Dinmore Hill,Herefordshire,England,SO5051,-2.725,52.16,150,5/10/1981,5/10/1981,5/10/1981,,,,337489,,,,,A132 Mixed plantation,,Herefordshire,36,,Certain,,,1981,1981
10659921,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Dinmore Hill,Herefordshire,England,SO5051,-2.725,52.16,150,19/10/1980,19/10/1980,19/10/1980,,,,337383,,,,,A132 Mixed plantation,,Herefordshire,36,,Certain,,,1980,1980
10664232,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Mains Wd Putley,Herefordshire,England,SO6338,-2.534,52.044,110,28/9/1963,28/9/1963,28/9/1963,,,,335806,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1963,1963
10695662,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Dinmore Hill,Herefordshire,England,SO5051,-2.725,52.16,150,22/10/1991,22/10/1991,22/10/1991,,,,337851,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1991,1991
10697524,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Haugh Wood,Herefordshire,England,SO5936,-2.592,52.025,180,18/10/1980,18/10/1980,18/10/1980,,,,338288,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1980,1980
10704963,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Haugh Wood,Herefordshire,England,SO5936,-2.592,52.025,180,27/9/1997,27/9/1997,27/9/1997,soil,,,344275,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1997,1997
10694985,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Dinmore Hill,Herefordshire,England,SO5051,-2.725,52.16,150,29/9/1984,29/9/1984,29/9/1984,,,,337625,,,,,A132 Mixed plantation,,Herefordshire,36,,Certain,,,1984,1984
10907543,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Liverpool 24: Speke Hall,South Lancashire,England,SJ4182,-2.88,53.336,,10/11/2015,10/11/2015,10/11/2015,soil,,,2044835,,,,,J3 Built-up areas,Pine (Pinus),"Lancashire, South",59,,Certain,100,,2015,2015
10908847,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,St. Helens: Clock Face Country Park,South Lancashire,England,SJ5391,-2.701,53.418,,10/8/2015,10/8/2015,10/8/2015,soil,,,2045453,,,,,A1 Woodland,Pine (Pinus),"Lancashire, South",59,,Certain,9,,2015,2015
10915437,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,St. Helens: Sutton Manor,South Lancashire,England,SJ520905,-2.723,53.41,,10/10/2010,10/10/2010,10/10/2010,soil,,,1868044,,,,,A1 Woodland,Larch (Larix),"Lancashire, South",59,,Certain,,,2010,2010
10925512,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Rufford: Mere Sands Wood,South Lancashire,England,SD448160,-2.836,53.638,,10/11/2002,10/11/2002,10/11/2002,leaf,litter,needle,950018,,,,,A131 Mixed semi-natural,Pinaceae,"Lancashire, South",59,,Certain,1,,2002,2002
10929151,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Ainsdale: Ainsdale Sand Dunes NNR,South Lancashire,England,SD3011,-3.052,53.595,,19/10/2003,19/10/2003,19/10/2003,leaf,litter,,961562,,,,,A1 Woodland,Birch (Betula),"Lancashire, South",59,,Certain,,,2003,2003
10905412,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,St. Helens: Clock Face Country Park,South Lancashire,England,SJ5391,-2.701,53.418,,14/9/2014,14/9/2014,14/9/2014,soil,,,1964356,"Mushrooms & Toadstools of Britain & Europe, Courtecuisse, R. & Duhem, B., 1995",,,,A1 Woodland,Larch (Larix),"Lancashire, South",59,,Certain,6,,2014,2014
29911639,Suillus luteus,(L.) Roussel,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Stoke Common,Buckinghamshire,England,SU9885,-0.58,51.56,,7/10/2018,7/10/2018,7/10/2018,soil,,litter,,,,,,,Pine (Pinus),Buckinghamshire,24,Buckinghamshire,Certain,,,2018,2018
4271587,Suillus granulatus,(Fr.) O. Kunze,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Rhinefields,South Hampshire,England,SU26840341,-1.62,50.83,,3/11/2016,3/11/2016,3/11/2016,soil,,,,,,,,,Pine (Pinus),"Hampshire, South",,,,,,2016,2016
4426848,Suillus variegatus,(Fr.) O. Kunze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Sutton Park,Warwickshire,England,SP09079832,-1.867,52.583,,4/10/2015,4/10/2015,4/10/2015,,,,,,,,,A122 Coniferous plantation,Pine (Pinus),Warwickshire,,West Midlands,Certain,,,2015,2015
8116705,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Sutton Park,Warwickshire,England,SP09279868,-1.865,52.586,,30/9/2018,30/9/2018,30/9/2018,soil,,,,,,,,A3 Parkland & scattered trees,Pine (Pinus),Warwickshire,,West Midlands,Certain,,,2018,2018
9033441,Suillus collinitus,(Fr.) Kuntze,Suillus collinitus,(Fr.) Kuntze,NBNSYS0000041504,,,,Pulpit Hill (near Kimble),Buckinghamshire,England,SP8204,-0.807,51.733,,3/11/1985,3/11/1985,3/11/1985,soil,,,952955,,,,,A1 Woodland,Conifer (Pinophyta),Buckinghamshire,24,,Certain,,,1985,1985
9040990,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,Many basidiomes in downland grassland - a solitary pine tree present in some woodland about 30 metres distant,,"Salisbury, Martin Down NNR",South Wiltshire,England,SU043195,-1.939,50.975,,1/6/2006,1/6/2006,1/6/2006,soil,,,1295386,,,,,B3 Calcareous grassland,Grass (Poaceae),"Wiltshire, South",8,,Certain,,,2006,2006
9052969,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,"Woodstock, Blenheim Estate",Oxfordshire,England,SP435165,-1.369,51.846,,17/9/2003,17/9/2003,17/9/2003,soil,,,1788698,,,,,,Scots Pine (Pinus sylvestris),,,,Certain,,,2003,2003
9055075,Suillus collinitus,(Fr.) Kuntze,Suillus collinitus,(Fr.) Kuntze,NBNSYS0000041504,,,,"Princes Risborough, Pulpit Hill",Buckinghamshire,England,SP824044,-0.808,51.733,,2/9/1993,2/9/1993,2/9/1993,soil,,,1643295,,,,,,Spruce (Picea),,,,Certain,,,1993,1993
